timestamp,ID1_tag_3,ID2_tag_4,ID2_tag_5,DP2_tag_1,DP2_tag_2
2023-05-01 12:45:00,1757.5532,532.27214,296.227,169.51338,700.4912
2023-05-01 12:50:00,1790.6209,517.8249,301.80456,169.75534,699.272
2023-05-01 12:55:00,1779.3999,533.8467400000001,304.62776,170.242,701.8525999999999
2023-05-01 13:00:00,1780.8042,575.5758800000001,304.2118,170.03,698.15036
2023-05-01 13:05:00,1771.2377,607.3495,308.66806,169.06878,700.2329400000001
2023-05-01 13:10:00,1787.0442,541.59538,311.29214,169.25394,699.28854
2023-05-01 13:15:00,1822.9055,506.90968,312.91964,169.36012,700.4038
2023-05-01 13:20:00,1843.4038,660.75166,312.44292,169.4096,700.4766999999999
2023-05-01 13:25:00,1855.9137,416.77284,313.27494,170.13208,699.106
2023-05-01 13:30:00,1815.6183,588.79506,312.77486,170.82618,699.60244
2023-05-01 13:35:00,1795.5037,576.79018,312.2434,171.21512,700.23842
2023-05-01 13:40:00,1826.6152,560.4384200000001,314.05308,170.92812,699.20562
2023-05-01 13:45:00,1836.2021,550.5274999999999,315.10466,171.56338,698.72588
2023-05-01 13:50:00,1841.8332,542.5153,313.8942,171.46268,700.4978600000001
2023-05-01 13:55:00,1858.6791,537.0023,313.33682,171.72074,699.43816
2023-05-01 14:00:00,1856.1311,441.3048,313.76112,171.16504,699.7207000000001
2023-05-01 14:05:00,1848.0481,607.5088800000001,312.25334,170.0403,701.4662000000001
2023-05-01 14:10:00,1784.696,600.95462,317.2688,170.62764,700.13822
2023-05-01 14:15:00,1355.41742,544.84488,318.45626,170.21032,702.5495199999999
2023-05-01 14:20:00,1302.41682,511.8387,320.11386,169.37602,696.3402199999999
2023-05-01 14:25:00,1705.3314,540.7842800000001,316.9089,169.663,701.24154
2023-05-01 14:30:00,1808.5524,545.86596,318.46832,170.21856,699.40776
2023-05-01 14:35:00,1840.3742,532.54866,319.51394,170.39552,700.53676
2023-05-01 14:40:00,1826.3265,469.46092,311.49032,170.89124,699.92568
2023-05-01 14:45:00,1757.4687,626.9652,308.61384,170.74778,700.94336
2023-05-01 14:50:00,1702.4452,510.74716,305.25926,168.7453,699.2754
2023-05-01 14:55:00,1703.6232,437.23294,303.94068,167.86754,699.00546
2023-05-01 15:00:00,1693.3184,504.05236,303.101,168.6068,700.9035799999999
2023-05-01 15:05:00,1636.3999,450.25192,301.50154,169.80324,701.04788
2023-05-01 15:10:00,1540.7505,589.0948599999999,307.9425,170.3355,700.90176
2023-05-01 15:15:00,1446.8244,484.08426,311.842,170.04678,697.38478
2023-05-01 15:20:00,1513.548,472.37918,309.64234,169.9566,700.70976
2023-05-01 15:25:00,1624.6424,462.82086,308.23332,170.54742,700.0708999999999
2023-05-01 15:30:00,1676.9918,383.6407599999999,305.13512,170.68424,699.0512000000001
2023-05-01 15:35:00,1685.7826,632.08152,305.91342,170.87438,700.55118
2023-05-01 15:40:00,1620.0072,514.04036,303.09746,171.15304,700.2927
2023-05-01 15:45:00,1596.3011,513.2068999999999,304.95178,171.01122,700.20602
2023-05-01 15:50:00,1634.3831,557.5348,305.99086,169.68458,698.88914
2023-05-01 15:55:00,1659.4143,489.69366,304.53154,168.7752,701.23678
2023-05-01 16:00:00,1676.7938,507.41846,301.50504,169.30742,699.54936
2023-05-01 16:05:00,1704.7229,434.8992,299.77116,169.02548,698.8138
2023-05-01 16:10:00,1663.7253,444.8869,295.22824,169.64002,700.15006
2023-05-01 16:15:00,1596.8838,583.3903,299.1048,170.29196,699.07118
2023-05-01 16:20:00,1595.5715,479.61556,301.49516,170.82092,701.3186400000001
2023-05-01 16:25:00,1606.9723,342.31634,301.48546,170.96274,699.22002
2023-05-01 16:30:00,1586.3702,530.72986,301.84268,171.35158,700.93098
2023-05-01 16:35:00,1499.9024,441.44902,300.01398,171.18972,699.54236
2023-05-01 16:40:00,1492.508,441.53194,297.38462,171.12628,698.87888
2023-05-01 16:45:00,1551.1013,361.4761,296.91108,171.21748,700.97318
2023-05-01 16:50:00,1588.9841,484.31618,291.68022,171.39994,699.7743399999999
2023-05-01 16:55:00,1578.7689,568.90302,295.3408,171.76484,701.65588
2023-05-01 17:00:00,1548.8448,425.73366,295.69634,171.4645,698.06114
2023-05-01 17:05:00,1575.4899,481.72352,295.8443,171.32826,700.98422
2023-05-01 17:10:00,1625.8926,434.28692,296.9245,171.4773,700.13916
2023-05-01 17:15:00,1543.2391,495.31348,296.00144,171.51124,703.08288
2023-05-01 17:20:00,1205.82538,372.04072,294.39194,171.39444,698.00482
2023-05-01 17:25:00,1202.43128,409.85318,293.34154,170.27584,696.6123
2023-05-01 17:30:00,1521.807,420.64006,293.25012,170.19354,699.812
2023-05-01 17:35:00,1637.4015,493.39752,296.67016,169.70126,701.6657600000001
2023-05-01 17:40:00,1645.1343,254.047552,296.77444,169.43428,698.41878
2023-05-01 17:45:00,1598.5672,535.49542,299.38788,169.06054,699.16448
2023-05-01 17:50:00,1526.3863,465.23498,296.40378,168.73846,702.89928
2023-05-01 17:55:00,1542.6587,474.90606,294.63192,168.26792,698.9746600000001
